BVDID,CLOSDATE,year,consolidation_code,num_months,Turnover,Sales,Employees,Material_costs,Depreciation,Costs_of_employees,Tangible_fixed_assets,Intangible_fixed_assets,Fixed_assets,other_fixed_assets,current_assets,tota_assets,current_liabilities,net_current_assets,Added_value,enterprise_value,costs_of_goods_sold,gross_profit,EBIT,EBITDA,liquidity_ratio,solvency_ratio_asset,solvency_ratio_liability,name,country,country_iso,entity_type,status,status_date,legal_form,entity_form,company_cateogry,listed,historical_record_flag,historical_record_date
PL070629344,2008-12-31,2008,U2,12,5730076.0,5236375.0,10.0,,,,72539.0,192628.0,1689498.0,1424574.0,23933176.0,25622674.0,185835.0,23747341.0,,,4244608.0,1485467.0,-1698717.0,,,80.45,,Skotan S.A.,Poland,PL,C,Active,,Public limited companies,Corporate,Very large company,Listed,,
PL070629344,2007-12-31,2007,U2,12,30424000.0,29870000.0,13.0,29681000.0,68000.0,779000.0,186000.0,225000.0,5268000.0,4857000.0,49102000.0,54370000.0,7979000.0,41122000.0,-22927000.0,,,,-3839000.0,-3771000.0,5.75,71.18,,Skotan S.A.,Poland,PL,C,Active,,Public limited companies,Corporate,Very large company,Listed,,
PL120382402,2016-12-31,2016,U1,12,24703328.0,22742098.0,,10738643.0,2324421.0,4965953.0,17486500.0,7380717.0,25715041.0,847823.0,4637038.0,30352079.0,11607577.0,-6970539.0,7896221.0,,,,959278.0,3283699.0,0.31,22.41,28.88,Takt Sp. z o.o.,Poland,PL,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
PL120382402,2015-12-31,2015,U1,12,26265520.0,25801206.0,,12066510.0,3528974.0,5762248.0,17860779.0,8280421.0,27037100.0,896135.0,5105569.0,32142669.0,10324862.0,-5219293.0,-2919856.0,,,,-11886388.0,-8357414.0,0.37,21.78,27.84,Takt Sp. z o.o.,Poland,PL,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
PL120382402,2014-12-31,2014,U1,12,26093366.0,25470787.0,,12036137.0,3450135.0,6262427.0,29602213.0,8908681.0,40699433.0,2188538.0,7273208.0,47972406.0,13207084.0,-5933876.0,8482199.0,,,,-1987274.0,1462861.0,0.39,39.73,65.91,Takt Sp. z o.o.,Poland,PL,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
PL120382402,2013-12-31,2013,U1,12,33894829.0,31455405.0,600.0,15347934.0,4839849.0,6845940.0,35004161.0,9822697.0,47265801.0,2438943.0,7653384.0,54919185.0,15130545.0,-7477162.0,9850623.0,,,,-1920628.0,2919220.0,0.39,30.88,44.67,Takt Sp. z o.o.,Poland,PL,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
PL120382402,2012-12-31,2012,U1,12,36124697.0,35137073.0,600.0,18067483.0,5090458.0,6723865.0,40478655.0,10791488.0,51844281.0,574138.0,10962898.0,62807423.0,15634734.0,-4671837.0,10658468.0,,,,-2034912.0,3055546.0,0.59,28.49,39.83,Takt Sp. z o.o.,Poland,PL,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
PL120382402,2011-12-31,2011,U1,12,36807856.0,35988727.0,650.0,19701597.0,4925399.0,6715405.0,41673551.0,11106856.0,53561541.0,781135.0,10411660.0,63973427.0,15716092.0,-5304433.0,4151954.0,,,,-5917083.0,-991684.0,0.56,30.42,43.71,Takt Sp. z o.o.,Poland,PL,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
PL120382402,2010-12-31,2010,U1,12,46521108.0,45182834.0,766.0,23128695.0,5529244.0,8115194.0,51822217.0,13459205.0,66863478.0,1582055.0,6318127.0,73181605.0,21250872.0,-14932745.0,13803174.0,,,,69147.0,5598391.0,0.22,45.9,84.85,Takt Sp. z o.o.,Poland,PL,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
PL120382402,2009-12-31,2009,U1,12,50338478.0,49704306.0,700.0,23801410.0,5276241.0,8527467.0,54257971.0,13541418.0,68918444.0,1118811.0,9745885.0,78664085.0,25561700.0,-15815815.0,15020178.0,,,,1134398.0,6410639.0,0.31,44.53,80.28,Takt Sp. z o.o.,Poland,PL,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
PL120382402,2008-12-31,2008,U1,12,50318841.0,49632270.0,678.0,23013705.0,6418344.0,8634051.0,54488241.0,14496832.0,69757526.0,772453.0,12405823.0,82163349.0,22397004.0,-9991181.0,13460910.0,,,,2210127.0,8628471.0,0.4,45.24,82.6,Takt Sp. z o.o.,Poland,PL,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
PL120382402,2007-12-31,2007,U1,12,9180759.0,9068612.0,,4140534.0,859519.0,1120918.0,58515659.0,16822698.0,75498209.0,159852.0,16895510.0,92393440.0,27373499.0,-10477989.0,3546598.0,,,,1068192.0,1927711.0,0.5,50.18,,Takt Sp. z o.o.,Poland,PL,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
PL141934443,2012-12-31,2012,U1,12,8557291.0,6913370.0,,,,,218358.0,245.0,7034652.0,6816050.0,12849385.0,19884282.0,13123494.0,-274109.0,,,5459931.0,3097604.0,897396.0,,0.98,19.28,23.89,Hydrogeo Polska S.A.,Poland,PL,C,Bankruptcy,2017-12-01,Public limited companies,Corporate,Medium sized company,Unlisted,,
PL141934443,2011-12-31,2011,U1,12,6921657.0,5245407.0,,,,,16057.0,905.0,3721131.0,3704170.0,2741208.0,6462339.0,3299129.0,-557921.0,,,4515157.0,2406500.0,729572.0,,0.81,37.67,60.44,Hydrogeo Polska S.A.,Poland,PL,C,Bankruptcy,2017-12-01,Public limited companies,Corporate,Medium sized company,Unlisted,,
PL141934443,2010-12-31,2010,U1,12,730587.0,730587.0,,,,,4795.0,,4795.0,,1259032.0,1263827.0,1701675.0,-442642.0,,,467879.0,262709.0,-370467.0,,0.74,-36.52,,Hydrogeo Polska S.A.,Poland,PL,C,Bankruptcy,2017-12-01,Public limited companies,Corporate,Medium sized company,Unlisted,,
PL190021931,2014-12-31,2014,C2,12,6224382.0,3937208.0,,,,,1579345.0,235.0,1684322.0,104742.0,5495652.0,7179973.0,94047014.0,-88551362.0,,,3230788.0,2993593.0,1314673.0,,0.06,,,Stocznia Gdynia S.A. w upadlosci likwidacyjnej,Poland,PL,C,Active (insolvency proceedings),,Public limited companies,Corporate,Medium sized company,Unlisted,,
PL190021931,2013-12-31,2013,C2,12,6670440.0,5806181.0,,,,,1697462.0,241.0,1844073.0,146370.0,6531051.0,8375124.0,96664564.0,-90133513.0,,,4790978.0,1879462.0,-647351.0,,0.06,,,Stocznia Gdynia S.A. w upadlosci likwidacyjnej,Poland,PL,C,Active (insolvency proceedings),,Public limited companies,Corporate,Medium sized company,Unlisted,,
PL190021931,2012-12-31,2012,C2,12,8076561.0,6738047.0,,,,,2222949.0,734.0,2362816.0,139133.0,6551232.0,8914048.0,98424248.0,-91873015.0,,,5265047.0,2811514.0,-515697.0,,0.06,,,Stocznia Gdynia S.A. w upadlosci likwidacyjnej,Poland,PL,C,Active (insolvency proceedings),,Public limited companies,Corporate,Medium sized company,Unlisted,,
PL190021931,2011-12-31,2011,C2,12,22237005.0,6125823.0,,,,,2183739.0,,2516185.0,332446.0,16009640.0,18525825.0,86513251.0,-70503612.0,,,4836747.0,17400258.0,5474274.0,,0.18,,,Stocznia Gdynia S.A. w upadlosci likwidacyjnej,Poland,PL,C,Active (insolvency proceedings),,Public limited companies,Corporate,Medium sized company,Unlisted,,
PL190021931,2010-12-31,2010,C2,12,57371146.0,9255617.0,,,,,6066018.0,252.0,6246709.0,180439.0,129630621.0,135877329.0,202061197.0,-72430576.0,,,5969363.0,51401783.0,21862092.0,,0.64,,,Stocznia Gdynia S.A. w upadlosci likwidacyjnej,Poland,PL,C,Active (insolvency proceedings),,Public limited companies,Corporate,Medium sized company,Unlisted,,
PL190021931,2009-12-31,2009,C2,12,162297798.0,91698701.0,,,,,40619382.0,1218.0,40737498.0,116898.0,72400543.0,113138041.0,206173520.0,-133772977.0,,,104096710.0,58201087.0,36364051.0,,0.34,,,Stocznia Gdynia S.A. w upadlosci likwidacyjnej,Poland,PL,C,Active (insolvency proceedings),,Public limited companies,Corporate,Medium sized company,Unlisted,,
PL190021931,2008-12-31,2008,C2,12,272530243.0,232959509.0,,,,,51420993.0,12615.0,52181073.0,747222.0,165870876.0,218051706.0,262333333.0,-96462458.0,,,258748852.0,13781391.0,-17692175.0,,0.55,,,Stocznia Gdynia S.A. w upadlosci likwidacyjnej,Poland,PL,C,Active (insolvency proceedings),,Public limited companies,Corporate,Medium sized company,Unlisted,,
PL190021931,2007-12-31,2007,C2,12,303535562.0,291743047.0,,,,,62135069.0,49099.0,62886068.0,701899.0,206335120.0,269221466.0,427770550.0,-221435431.0,,,302145434.0,1390128.0,-60918742.0,,0.33,,,Stocznia Gdynia S.A. w upadlosci likwidacyjnej,Poland,PL,C,Active (insolvency proceedings),,Public limited companies,Corporate,Medium sized company,Unlisted,,
PL190021931,2016-12-31,2016,U2,12,194307.0,164117.0,,,,,1384438.0,,1384438.0,,5152088.0,6536526.0,91336122.0,-86184034.0,,,1816.0,192491.0,-320516.0,,0.05,,,Stocznia Gdynia S.A. w upadlosci likwidacyjnej,Poland,PL,C,Active (insolvency proceedings),,Public limited companies,Corporate,Medium sized company,Unlisted,,
PL190021931,2015-12-31,2015,U2,12,823616.0,716955.0,,,,,1498425.0,,1498425.0,,5456630.0,6955054.0,94721442.0,-89264812.0,,,315036.0,508579.0,33670.0,,0.05,,,Stocznia Gdynia S.A. w upadlosci likwidacyjnej,Poland,PL,C,Active (insolvency proceedings),,Public limited companies,Corporate,Medium sized company,Unlisted,,
PL190021931,2014-12-31,2014,U2,12,5456197.0,3183819.0,,,,,1573709.0,,1573709.0,,5659105.0,7232814.0,94631547.0,-88972442.0,,,2581202.0,2874995.0,1406733.0,,0.06,,,Stocznia Gdynia S.A. w upadlosci likwidacyjnej,Poland,PL,C,Active (insolvency proceedings),,Public limited companies,Corporate,Medium sized company,Unlisted,,
PL190021931,2013-12-31,2013,U2,12,5761644.0,4973941.0,,,,,1690962.0,,1690962.0,,6656236.0,8347198.0,97275804.0,-90619568.0,,,4028553.0,1733091.0,-599685.0,,0.07,,,Stocznia Gdynia S.A. w upadlosci likwidacyjnej,Poland,PL,C,Active (insolvency proceedings),,Public limited companies,Corporate,Medium sized company,Unlisted,,
PL190021931,2012-12-31,2012,U2,12,7259857.0,5831115.0,,,,,2204121.0,,2204121.0,,6374932.0,8579053.0,99216499.0,-92841567.0,,,4763043.0,2496814.0,-597367.0,,0.06,,,Stocznia Gdynia S.A. w upadlosci likwidacyjnej,Poland,PL,C,Active (insolvency proceedings),,Public limited companies,Corporate,Medium sized company,Unlisted,,
PL190021931,2011-12-31,2011,U2,12,20924184.0,4989175.0,,,,,2171527.0,,2171527.0,,15774214.0,17945741.0,86997446.0,-71223233.0,,,4089988.0,16834196.0,5271867.0,,0.17,,,Stocznia Gdynia S.A. w upadlosci likwidacyjnej,Poland,PL,C,Active (insolvency proceedings),,Public limited companies,Corporate,Medium sized company,Unlisted,,
PL190021931,2010-12-31,2010,U2,12,56080316.0,7967058.0,12.0,,,,6060970.0,252.0,6061223.0,,129528162.0,135589385.0,202362265.0,-72834103.0,,,5117390.0,50962926.0,21602664.0,,0.64,,,Stocznia Gdynia S.A. w upadlosci likwidacyjnej,Poland,PL,C,Active (insolvency proceedings),,Public limited companies,Corporate,Medium sized company,Unlisted,,
PL190021931,2009-12-31,2009,U2,12,161653641.0,90798830.0,5200.0,,,,40609154.0,1218.0,40610371.0,,72559330.0,113169701.0,206518369.0,-133959039.0,,,106489710.0,55164174.0,34690217.0,,0.34,,,Stocznia Gdynia S.A. w upadlosci likwidacyjnej,Poland,PL,C,Active (insolvency proceedings),,Public limited companies,Corporate,Medium sized company,Unlisted,,
PL190021931,2008-12-31,2008,U2,12,268486996.0,229765621.0,4575.0,,,,50003455.0,3396.0,50006851.0,,166380102.0,216386954.0,262861726.0,-96481624.0,,,260637528.0,7849468.0,-20676211.0,,0.55,,,Stocznia Gdynia S.A. w upadlosci likwidacyjnej,Poland,PL,C,Active (insolvency proceedings),,Public limited companies,Corporate,Medium sized company,Unlisted,,
PL190021931,2007-12-31,2007,U2,12,301714698.0,290296287.0,4413.0,,,,63327405.0,22876.0,77603906.0,14253904.0,205037053.0,282640959.0,430242540.0,-225205487.0,,,304018467.0,-2303768.0,-60697516.0,,0.33,-91.58,,Stocznia Gdynia S.A. w upadlosci likwidacyjnej,Poland,PL,C,Active (insolvency proceedings),,Public limited companies,Corporate,Medium sized company,Unlisted,,
PL191261790,2016-12-31,2016,U1,12,522768.0,499387.0,,79675.0,24515.0,201117.0,436964.0,14982.0,451946.0,,392246.0,844192.0,2819722.0,-2427476.0,,,,,54706.0,79221.0,0.06,,,UNIMOR RADIOCOM Sp. z o.o. w upadlosci likwidacyjnej,Poland,PL,C,Active (insolvency proceedings),,Private limited companies,Corporate,Small company,Unlisted,,
PL191261790,2015-12-31,2015,U1,12,748271.0,729905.0,,113959.0,24016.0,248874.0,478441.0,15540.0,493981.0,,390146.0,884127.0,2993318.0,-2603171.0,,,,,214733.0,238750.0,0.12,,,UNIMOR RADIOCOM Sp. z o.o. w upadlosci likwidacyjnej,Poland,PL,C,Active (insolvency proceedings),,Private limited companies,Corporate,Small company,Unlisted,,
PL191261790,2012-12-31,2012,U1,12,884191.0,834553.0,,139378.0,100988.0,454566.0,435738.0,231562.0,1283007.0,615951.0,477551.0,1760558.0,2510507.0,-2032956.0,,,,,-146469.0,-45481.0,0.08,-47.28,,UNIMOR RADIOCOM Sp. z o.o. w upadlosci likwidacyjnej,Poland,PL,C,Active (insolvency proceedings),,Private limited companies,Corporate,Small company,Unlisted,,
PL191261790,2011-12-31,2011,U1,12,1006157.0,613102.0,,180923.0,92045.0,437381.0,425847.0,170746.0,1090965.0,494372.0,318424.0,1409389.0,1790006.0,-1471581.0,,,,,-19449.0,72595.0,0.06,-37.92,,UNIMOR RADIOCOM Sp. z o.o. w upadlosci likwidacyjnej,Poland,PL,C,Active (insolvency proceedings),,Private limited companies,Corporate,Small company,Unlisted,,
PL191261790,2010-12-31,2010,U1,12,1219916.0,1187109.0,,160754.0,122143.0,487815.0,640242.0,178924.0,819418.0,,588760.0,1408178.0,1680224.0,-1091464.0,,,,,139556.0,261699.0,0.25,-29.89,,UNIMOR RADIOCOM Sp. z o.o. w upadlosci likwidacyjnej,Poland,PL,C,Active (insolvency proceedings),,Private limited companies,Corporate,Small company,Unlisted,,
PL191261790,2009-12-31,2009,U1,12,691890.0,624674.0,50.0,123961.0,123717.0,431305.0,648540.0,256932.0,905473.0,,335838.0,1241311.0,1746408.0,-1410569.0,,,,,-263508.0,-139791.0,0.07,-52.05,,UNIMOR RADIOCOM Sp. z o.o. w upadlosci likwidacyjnej,Poland,PL,C,Active (insolvency proceedings),,Private limited companies,Corporate,Small company,Unlisted,,
PL191261790,2008-12-31,2008,U1,12,1333597.0,1300845.0,50.0,,,,673713.0,248427.0,922140.0,,660855.0,1582994.0,1368047.0,-707192.0,,,356629.0,976968.0,220042.0,,0.37,-17.76,,UNIMOR RADIOCOM Sp. z o.o. w upadlosci likwidacyjnej,Poland,PL,C,Active (insolvency proceedings),,Private limited companies,Corporate,Small company,Unlisted,,
PL191261790,2007-12-31,2007,U1,12,1455966.0,1418583.0,50.0,166269.0,101826.0,419577.0,809025.0,277021.0,1086046.0,,1027741.0,2114066.0,2290935.0,-1263195.0,,,,,423204.0,525029.0,0.38,-20.43,,UNIMOR RADIOCOM Sp. z o.o. w upadlosci likwidacyjnej,Poland,PL,C,Active (insolvency proceedings),,Private limited companies,Corporate,Small company,Unlisted,,
PL191621930,2016-12-31,2016,U1,12,10898901.0,8276437.0,,,,,5729788.0,3859.0,10442416.0,4708768.0,6775551.0,17217739.0,8603308.0,-1827758.0,,,8430339.0,2468789.0,-2159396.0,,0.71,34.29,52.18,Stocznia Gdansk S.A.,Poland,PL,C,Active,,Public limited companies,Corporate,Large company,Unlisted,,
PL191621930,2015-12-31,2015,U1,12,32928141.0,11618442.0,169.0,,,,8156102.0,50622.0,15059592.0,6852868.0,8463604.0,23523195.0,11706266.0,-3242663.0,,,14921145.0,18007231.0,11750531.0,,0.62,39.48,65.23,Stocznia Gdansk S.A.,Poland,PL,C,Active,,Public limited companies,Corporate,Large company,Unlisted,,
PL191621930,2014-12-31,2014,U1,12,26098768.0,17122920.0,780.0,,,,22158977.0,125408.0,29725273.0,7440888.0,39085095.0,68810369.0,63589488.0,-24504392.0,,,20530079.0,5568689.0,-2744186.0,,0.58,-7.84,,Stocznia Gdansk S.A.,Poland,PL,C,Active,,Public limited companies,Corporate,Large company,Unlisted,,
PL191621930,2013-12-31,2013,U1,12,62229995.0,50387003.0,1736.0,,,,27162519.0,253500.0,52565464.0,25149446.0,35024384.0,87589848.0,71510303.0,-36485920.0,,,52103965.0,10126030.0,-3137813.0,,0.46,4.16,4.35,Stocznia Gdansk S.A.,Poland,PL,C,Active,,Public limited companies,Corporate,Large company,Unlisted,,
PL191621930,2012-12-31,2012,U1,12,60825572.0,58889692.0,1700.0,,,,31609599.0,399060.0,57720877.0,25712463.0,67442092.0,125162969.0,104045563.0,-36603471.0,,,66510219.0,-5684647.0,-31465820.0,,0.6,7.16,7.71,Stocznia Gdansk S.A.,Poland,PL,C,Active,,Public limited companies,Corporate,Large company,Unlisted,,
PL191621930,2011-12-31,2011,U1,12,76687104.0,51999724.0,2000.0,,,,32921858.0,281561.0,85652059.0,52448639.0,66835400.0,152487459.0,62431964.0,4403437.0,,,80418186.0,-3731082.0,-17347791.0,,0.88,31.57,46.14,Stocznia Gdansk S.A.,Poland,PL,C,Active,,Public limited companies,Corporate,Large company,Unlisted,,
PL191621930,2010-12-31,2010,U1,12,44033831.0,31306223.0,2500.0,,,,34072611.0,401760.0,58346524.0,23872153.0,83491336.0,141837860.0,35576182.0,47915154.0,,,32609671.0,11424161.0,-2622038.0,,1.81,50.31,,Stocznia Gdansk S.A.,Poland,PL,C,Active,,Public limited companies,Corporate,Large company,Unlisted,,
PL191621930,2009-12-31,2009,U1,12,76451060.0,65015755.0,2706.0,,,,34565526.0,323905.0,41084782.0,6195351.0,99915901.0,141000927.0,38891970.0,61023931.0,,,53631349.0,22819711.0,4118950.0,,2.48,46.57,87.18,Stocznia Gdansk S.A.,Poland,PL,C,Active,,Public limited companies,Corporate,Large company,Unlisted,,
PL191621930,2008-12-31,2008,U1,12,99532618.0,64746530.0,2700.0,,,,36075773.0,184379.0,40965710.0,4705799.0,96202871.0,137168581.0,73331575.0,22871296.0,,,60275814.0,39256803.0,25241542.0,,1.16,33.8,51.07,Stocznia Gdansk S.A.,Poland,PL,C,Active,,Public limited companies,Corporate,Large company,Unlisted,,
PL191621930,2007-12-31,2007,U1,12,92507540.0,86153625.0,2707.0,,,,42221618.0,245218.0,48306043.0,5839207.0,66413696.0,114719739.0,92026031.0,-25612335.0,,,84131063.0,8376477.0,-56625888.0,,0.67,-33.59,,Stocznia Gdansk S.A.,Poland,PL,C,Active,,Public limited companies,Corporate,Large company,Unlisted,,
PL230482452,2015-12-31,2015,U1,12,14363.0,11773.0,,,,,,,,,540836.0,540836.0,2405155.0,-1864319.0,,,,,-375783.0,,,,,ANILUX S.A. Jeleniogorska Przedzalnia Czesankowa w upadlosci likwidacyjnej,Poland,PL,C,Bankruptcy,2017-11-01,Public limited companies,Corporate,Small company,Unlisted,,
PL230482452,2014-12-31,2014,U1,12,12212.0,11507.0,,,,,695147.0,,695147.0,235.0,275006.0,970152.0,2451332.0,-2176326.0,,,68340.0,-55894.0,-377399.0,,0.11,,,ANILUX S.A. Jeleniogorska Przedzalnia Czesankowa w upadlosci likwidacyjnej,Poland,PL,C,Bankruptcy,2017-11-01,Public limited companies,Corporate,Small company,Unlisted,,
PL230482452,2013-12-31,2013,U1,12,84981.0,13963.0,,,,,1101388.0,,1101388.0,241.0,279741.0,1381369.0,2518146.0,-2238406.0,,,201981.0,-117000.0,-170926.0,,0.11,-82.29,,ANILUX S.A. Jeleniogorska Przedzalnia Czesankowa w upadlosci likwidacyjnej,Poland,PL,C,Bankruptcy,2017-11-01,Public limited companies,Corporate,Small company,Unlisted,,
PL230482452,2012-12-31,2012,U1,12,110279.0,101966.0,,,,,1287897.0,,1287897.0,245.0,240854.0,1528751.0,2484832.0,-2243978.0,,,308831.0,-198307.0,-373141.0,,0.06,-62.52,,ANILUX S.A. Jeleniogorska Przedzalnia Czesankowa w upadlosci likwidacyjnej,Poland,PL,C,Bankruptcy,2017-11-01,Public limited companies,Corporate,Small company,Unlisted,,
PL230482452,2010-12-31,2010,U1,12,,,150.0,,,,,,,,,,,,,,,,,,,,,ANILUX S.A. Jeleniogorska Przedzalnia Czesankowa w upadlosci likwidacyjnej,Poland,PL,C,Bankruptcy,2017-11-01,Public limited companies,Corporate,Small company,Unlisted,,
PL230482452,2009-12-31,2009,U1,12,1637303.0,1610757.0,150.0,,,,1556448.0,,1620986.0,64537.0,676060.0,2297290.0,1475837.0,-799777.0,,,1462199.0,175103.0,-307831.0,,0.11,21.99,28.18,ANILUX S.A. Jeleniogorska Przedzalnia Czesankowa w upadlosci likwidacyjnej,Poland,PL,C,Bankruptcy,2017-11-01,Public limited companies,Corporate,Small company,Unlisted,,
PL230482452,2008-12-31,2008,U1,12,1655290.0,1582024.0,150.0,,,,1608225.0,,1671060.0,62592.0,783613.0,2454672.0,1111614.0,-328001.0,,,1435976.0,219557.0,-312232.0,,0.18,33.84,51.14,ANILUX S.A. Jeleniogorska Przedzalnia Czesankowa w upadlosci likwidacyjnej,Poland,PL,C,Bankruptcy,2017-11-01,Public limited companies,Corporate,Small company,Unlisted,,
PL230482452,2007-12-31,2007,U1,12,1916552.0,1891724.0,,,,,2055760.0,279.0,2063572.0,7532.0,973062.0,3036633.0,1230555.0,-257493.0,,,1738009.0,178543.0,-409534.0,,0.22,44.83,81.25,ANILUX S.A. Jeleniogorska Przedzalnia Czesankowa w upadlosci likwidacyjnej,Poland,PL,C,Bankruptcy,2017-11-01,Public limited companies,Corporate,Small company,Unlisted,,
PL272488730,2014-12-31,2014,U1,12,794487.0,790964.0,,,,,51431.0,1174.0,2568755.0,2515915.0,814449.0,3383204.0,347339.0,467110.0,,,840282.0,-45560.0,-302952.0,,2.35,37.76,60.66,Stilna S.A.,Poland,PL,C,Active (insolvency proceedings),,Public limited companies,Corporate,Medium sized company,Unlisted,,
PL272488730,2013-12-31,2013,U1,12,623518.0,613407.0,,,,,57537.0,2648.0,2423295.0,2363110.0,887611.0,3310905.0,367611.0,520000.0,,,521444.0,102074.0,-928536.0,,2.42,34.33,52.27,Stilna S.A.,Poland,PL,C,Active (insolvency proceedings),,Public limited companies,Corporate,Medium sized company,Unlisted,,
PL272488730,2012-12-31,2012,U1,12,3236737.0,3232580.0,,,,,38145.0,,2879491.0,2841345.0,1690136.0,4569626.0,994471.0,695665.0,,,3046255.0,190483.0,-54528.0,,1.7,70.66,,Stilna S.A.,Poland,PL,C,Active (insolvency proceedings),,Public limited companies,Corporate,Medium sized company,Unlisted,,
PL272488730,2011-12-31,2011,U1,12,3096269.0,3049229.0,,,,,9046.0,,2334357.0,2325311.0,1612023.0,3946607.0,651322.0,960701.0,,,2953340.0,142703.0,-246055.0,,,75.17,,Stilna S.A.,Poland,PL,C,Active (insolvency proceedings),,Public limited companies,Corporate,Medium sized company,Unlisted,,
PL272488730,2010-12-31,2010,U1,12,3751356.0,1975740.0,,,,,50472.0,,61072.0,10599.0,3353130.0,3414201.0,7650596.0,-4297467.0,,,1887918.0,1863439.0,205170.0,,,,,Stilna S.A.,Poland,PL,C,Active (insolvency proceedings),,Public limited companies,Corporate,Medium sized company,Unlisted,,
PL272488730,2009-12-01,2009,U1,12,178630.0,44476.0,13.0,,,,82184.0,,1937137.0,1854952.0,4025589.0,5962726.0,7775136.0,-3749546.0,,,44476.0,134396.0,-78559.0,,0.51,-30.4,,Stilna S.A.,Poland,PL,C,Active (insolvency proceedings),,Public limited companies,Corporate,Medium sized company,Unlisted,,
PL272488730,2008-12-31,2008,U1,12,4138590.0,629073.0,,,,,243090.0,,3870997.0,3627908.0,9319166.0,13190406.0,12387143.0,-3067976.0,,,599233.0,3539357.0,2855212.0,,0.75,6.09,6.49,Stilna S.A.,Poland,PL,C,Active (insolvency proceedings),,Public limited companies,Corporate,Medium sized company,Unlisted,,
PL272488730,2007-12-31,2007,U1,12,3824456.0,1919900.0,18.0,,,,8869982.0,277021.0,14990396.0,5843113.0,3577564.0,18567681.0,21166883.0,-17589318.0,,,1915715.0,1908741.0,-152320.0,,0.17,-14.0,,Stilna S.A.,Poland,PL,C,Active (insolvency proceedings),,Public limited companies,Corporate,Medium sized company,Unlisted,,
PL276766892,2015-12-31,2015,U2,12,2952820.0,2703004.0,49.0,,79819.0,755099.0,1038584.0,172587.0,1402124.0,190953.0,1074373.0,2476498.0,634076.0,440298.0,1205521.0,1695664.0,1571651.0,1381169.0,370839.0,450658.0,0.96,50.09,,Alumast S.A.,Poland,PL,C,Active,,Public limited companies,Corporate,Very large company,Listed,,
PL276766892,2014-12-31,2014,U2,12,3315568.0,2189947.0,36.0,,71628.0,540618.0,495292.0,193044.0,841926.0,153590.0,878562.0,1720488.0,572087.0,306475.0,1790473.0,1016992.0,1277097.0,2038471.0,1179401.0,1251029.0,1.09,57.67,,Alumast S.A.,Poland,PL,C,Active,,Public limited companies,Corporate,Very large company,Listed,,
PL276766892,2013-12-31,2013,U2,12,2407165.0,2390554.0,,,76074.0,,500740.0,219315.0,955981.0,235926.0,728000.0,1683980.0,1292295.0,-564296.0,,792575.0,1348388.0,1058777.0,200296.0,276370.0,0.34,-13.62,,Alumast S.A.,Poland,PL,C,Active,,Public limited companies,Corporate,Very large company,Listed,,
PL276766892,2016-12-31,2016,C2,12,2710765.0,2676489.0,67.0,,114632.0,900940.0,1134063.0,340037.0,1712217.0,238117.0,1262315.0,2974532.0,1252554.0,9761.0,850320.0,1637803.0,1562855.0,1147910.0,-167749.0,-53117.0,0.67,32.95,49.15,Alumast S.A.,Poland,PL,C,Active,,Public limited companies,Corporate,Very large company,Listed,,
PL276766892,2015-12-31,2015,C2,12,3099272.0,2849456.0,52.0,,88530.0,764988.0,1080024.0,172587.0,1390587.0,137976.0,1148541.0,2539128.0,698354.0,450187.0,1212113.0,1676121.0,1605320.0,1493951.0,362127.0,450658.0,0.89,47.39,90.09,Alumast S.A.,Poland,PL,C,Active,,Public limited companies,Corporate,Very large company,Listed,,
PL276766892,2017-12-31,2017,C2,12,2303646.0,2279455.0,63.0,,,,1094818.0,326697.0,1982697.0,560942.0,1427264.0,3409961.0,2239695.0,-812431.0,,,1586301.0,717344.0,-555433.0,,0.45,17.78,21.62,Alumast S.A.,Poland,PL,C,Active,,Public limited companies,Corporate,Very large company,Listed,,
PL276766892,2016-12-31,2016,C2,12,2720980.0,2676489.0,58.0,,,,1133836.0,340037.0,1711990.0,238117.0,1262315.0,2974305.0,1391475.0,-129160.0,,,1677487.0,1043492.0,-157761.0,,0.61,32.95,49.15,Alumast S.A.,Poland,PL,C,Active,,Public limited companies,Corporate,Very large company,Listed,,
PL276766892,2015-12-31,2015,C2,12,3099272.0,2849456.0,54.0,,,,1080024.0,172587.0,1390587.0,137976.0,1148541.0,2539128.0,782176.0,366365.0,,,1693851.0,1405421.0,361892.0,,0.79,47.39,90.08,Alumast S.A.,Poland,PL,C,Active,,Public limited companies,Corporate,Very large company,Listed,,
